record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
eval_03014,writer_independent_evaluation,long_sweep,0.35435209,0.47000000,1.32636442,34,81,6,42,22,0,70,10,100,48,92,91,42,100,0,73
eval_03015,writer_independent_evaluation,compact_trace,0.54359816,0.32000000,0.58867013,22,70,46,96,100,100,86,72,68,47,90,20,47,0,0,8
eval_03016,writer_independent_evaluation,long_sweep,0.34420554,0.47000000,1.36546320,30,96,5,58,0,16,38,0,80,17,100,56,80,93,36,100
eval_03017,writer_independent_evaluation,long_sweep,0.35311938,0.47000000,1.33099463,95,100,51,76,22,51,11,24,27,0,100,13,78,36,0,40
eval_03018,writer_independent_evaluation,long_sweep,0.36373683,0.47000000,1.29214299,45,85,34,63,100,53,71,9,3,0,0,50,4,97,79,100
eval_03019,writer_independent_evaluation,compact_trace,0.48397568,0.32000000,0.66119025,15,100,1,82,0,63,18,47,45,37,75,31,99,18,100,0
eval_03020,writer_independent_evaluation,long_sweep,0.36570835,0.47000000,1.28517710,100,99,32,100,23,64,93,33,75,0,0,21,39,58,79,94
eval_03021,writer_independent_evaluation,compact_trace,0.54712397,0.32000000,0.58487658,24,100,0,82,0,49,65,51,100,82,81,63,49,32,21,0
eval_03022,writer_independent_evaluation,compact_trace,0.53941837,0.32000000,0.59323156,0,65,42,92,72,100,61,62,57,24,25,1,41,4,100,0
eval_03023,writer_independent_evaluation,compact_trace,0.51755170,0.32000000,0.61829571,44,86,62,100,74,75,63,47,100,30,81,5,37,0,0,12
eval_03024,writer_independent_evaluation,long_sweep,0.34658494,0.47000000,1.35608891,40,100,0,70,5,36,74,41,100,75,79,65,48,32,15,0
eval_03025,writer_independent_evaluation,compact_trace,0.53988307,0.32000000,0.59272093,100,100,57,81,24,59,0,34,0,8,47,0,65,22,14,23
eval_03026,writer_independent_evaluation,long_sweep,0.35270680,0.47000000,1.33255157,95,93,56,100,28,68,18,34,38,2,100,0,74,27,0,21
eval_03027,writer_independent_evaluation,compact_trace,0.51753211,0.32000000,0.61831912,0,53,32,70,41,100,41,76,41,47,32,17,32,1,100,0
eval_03028,writer_independent_evaluation,compact_trace,0.53996276,0.32000000,0.59263346,21,73,45,100,85,99,69,67,100,47,90,16,46,0,0,6
eval_03029,writer_independent_evaluation,long_sweep,0.35203010,0.47000000,1.33511310,72,100,66,68,93,98,44,83,90,74,100,30,60,0,0,9
eval_03030,writer_independent_evaluation,long_sweep,0.34375515,0.47000000,1.36725226,100,83,37,83,0,99,60,100,97,79,92,51,68,25,45,0
eval_03031,writer_independent_evaluation,compact_trace,0.48572844,0.32000000,0.65880433,26,100,8,84,0,66,15,50,45,40,79,32,100,17,100,0
eval_03032,writer_independent_evaluation,long_sweep,0.36637425,0.47000000,1.28284126,72,94,14,85,53,44,63,1,0,0,47,38,100,75,39,100
eval_03033,writer_independent_evaluation,long_sweep,0.35444715,0.47000000,1.32600868,65,90,24,90,0,44,19,0,67,6,100,44,91,91,44,100
eval_03034,writer_independent_evaluation,long_sweep,0.36658899,0.47000000,1.28208980,83,90,0,100,34,67,100,34,70,0,4,24,45,61,74,90
eval_03035,writer_independent_evaluation,long_sweep,0.33785559,0.47000000,1.39112690,100,100,54,94,17,68,0,32,21,0,65,9,52,40,14,22
eval_03036,writer_independent_evaluation,compact_trace,0.54282411,0.32000000,0.58950956,0,88,37,100,59,63,57,17,44,0,17,37,55,49,100,50
eval_03037,writer_independent_evaluation,compact_trace,0.51147711,0.32000000,0.62563895,71,93,85,82,65,100,79,77,100,48,79,18,40,4,0,0
eval_03038,writer_independent_evaluation,long_sweep,0.33910335,0.47000000,1.38600813,0,91,53,100,71,89,53,45,49,0,18,20,37,37,100,37
eval_03039,writer_independent_evaluation,long_sweep,0.34718709,0.47000000,1.35373697,97,86,61,100,25,69,79,87,89,79,100,34,58,3,0,0
eval_03040,writer_independent_evaluation,compact_trace,0.53365950,0.32000000,0.59963329,100,95,63,100,37,91,31,63,81,55,89,32,46,14,0,0
eval_03041,writer_independent_evaluation,long_sweep,0.34505700,0.47000000,1.36209379,0,77,42,100,75,79,34,53,60,47,100,25,57,4,6,0
eval_03042,writer_independent_evaluation,compact_trace,0.53920042,0.32000000,0.59347135,23,79,57,100,78,79,51,50,10,31,0,17,49,7,100,0
eval_03043,writer_independent_evaluation,long_sweep,0.35898767,0.47000000,1.30923715,58,100,5,75,0,41,100,44,75,79,48,89,44,38,37,0
eval_03044,writer_independent_evaluation,long_sweep,0.34803007,0.47000000,1.35045802,19,100,8,57,21,18,66,0,100,29,79,66,30,78,0,47
eval_03045,writer_independent_evaluation,long_sweep,0.35166590,0.47000000,1.33649579,100,100,49,85,16,57,0,28,23,0,89,5,94,31,27,26
eval_03046,writer_independent_evaluation,compact_trace,0.54163481,0.32000000,0.59080397,100,71,54,62,46,90,85,100,89,63,74,27,42,0,0,11
eval_03047,writer_independent_evaluation,long_sweep,0.36905383,0.47000000,1.27352697,71,81,2,86,65,45,100,0,0,2,20,50,87,91,38,100
eval_03048,writer_independent_evaluation,long_sweep,0.34699303,0.47000000,1.35449405,22,80,59,100,85,81,41,62,92,47,100,15,49,0,0,12
eval_03049,writer_independent_evaluation,compact_trace,0.51290145,0.32000000,0.62390153,100,93,68,100,40,91,56,74,88,63,63,39,31,20,0,0
eval_03050,writer_independent_evaluation,compact_trace,0.54748910,0.32000000,0.58448652,49,83,99,100,94,92,49,67,61,44,100,23,55,0,0,0
eval_03051,writer_independent_evaluation,long_sweep,0.35633645,0.47000000,1.31897816,27,100,88,86,100,56,90,25,58,0,0,24,8,42,100,45
eval_03052,writer_independent_evaluation,compact_trace,0.53918555,0.32000000,0.59348772,88,91,52,91,73,73,94,100,100,58,87,18,46,0,0,1
eval_03053,writer_independent_evaluation,long_sweep,0.36482062,0.47000000,1.28830438,65,100,4,79,73,52,100,17,31,0,0,35,49,68,69,97
eval_03054,writer_independent_evaluation,long_sweep,0.34156352,0.47000000,1.37602516,0,96,66,100,78,85,63,42,62,0,31,19,34,42,100,44
eval_03055,writer_independent_evaluation,long_sweep,0.33805438,0.47000000,1.39030886,0,94,51,100,73,73,51,36,24,0,10,9,38,34,100,40
eval_03056,writer_independent_evaluation,compact_trace,0.51466803,0.32000000,0.62176001,49,100,24,82,0,54,20,37,82,40,82,54,80,25,100,0
eval_03057,writer_independent_evaluation,long_sweep,0.36252174,0.47000000,1.29647396,89,73,78,100,25,72,71,36,69,0,0,19,54,53,100,86
eval_03058,writer_independent_evaluation,long_sweep,0.33833084,0.47000000,1.38917279,87,100,43,83,13,55,0,23,30,0,80,5,100,28,50,29
eval_03059,writer_independent_evaluation,long_sweep,0.34147434,0.47000000,1.37638454,32,87,81,100,85,69,58,41,97,47,100,15,46,0,0,19
eval_03060,writer_independent_evaluation,long_sweep,0.35933475,0.47000000,1.30797259,32,89,94,100,61,94,15,63,51,60,100,35,63,1,0,0
eval_03061,writer_independent_evaluation,compact_trace,0.53018993,0.32000000,0.60355729,25,85,54,100,78,77,61,48,100,35,80,10,36,0,0,16
eval_03062,writer_independent_evaluation,long_sweep,0.35317286,0.47000000,1.33079309,66,96,66,77,71,32,33,0,0,31,49,64,100,96,48,100
eval_03063,writer_independent_evaluation,compact_trace,0.52679123,0.32000000,0.60745127,30,91,65,100,83,77,64,52,100,38,76,9,37,0,0,10
eval_03064,writer_independent_evaluation,compact_trace,0.54145335,0.32000000,0.59100198,27,81,67,100,95,91,68,61,100,50,92,17,50,0,0,5
eval_03065,writer_independent_evaluation,compact_trace,0.53433464,0.32000000,0.59887564,0,89,9,71,41,41,28,0,20,24,23,69,53,95,100,100
eval_03066,writer_independent_evaluation,compact_trace,0.53267881,0.32000000,0.60073725,53,100,30,83,0,55,41,36,96,42,100,62,80,31,66,0
eval_03067,writer_independent_evaluation,compact_trace,0.51866926,0.32000000,0.61696350,0,62,33,90,46,100,48,64,55,27,30,5,44,0,100,5
eval_03068,writer_independent_evaluation,compact_trace,0.54713499,0.32000000,0.58486480,89,83,58,100,32,68,77,64,100,74,88,29,48,4,0,0
eval_03069,writer_independent_evaluation,long_sweep,0.35274338,0.47000000,1.33241338,56,100,15,71,0,29,34,0,79,21,100,62,75,97,26,83
eval_03070,writer_independent_evaluation,compact_trace,0.52605225,0.32000000,0.60830460,0,43,36,59,70,78,100,100,79,76,56,51,32,26,10,0
eval_03071,writer_independent_evaluation,compact_trace,0.51695296,0.32000000,0.61901184,0,40,29,57,65,78,100,100,93,80,74,53,55,26,38,0
eval_03072,writer_independent_evaluation,compact_trace,0.53216982,0.32000000,0.60131181,18,92,51,100,44,64,26,30,0,0,12,20,57,14,100,12
eval_03073,writer_independent_evaluation,long_sweep,0.35797511,0.47000000,1.31294044,37,84,0,53,7,11,64,0,100,35,100,78,50,100,7,69
eval_03074,writer_independent_evaluation,long_sweep,0.35988089,0.47000000,1.30598764,59,65,100,98,31,100,10,64,83,67,85,52,60,13,0,0
eval_03075,writer_independent_evaluation,compact_trace,0.54521588,0.32000000,0.58692348,7,64,39,98,47,100,47,59,44,18,0,0,37,4,100,4
eval_03076,writer_independent_evaluation,long_sweep,0.34700395,0.47000000,1.35445144,22,71,0,35,28,0,72,8,100,45,96,90,54,100,16,75
eval_03077,writer_independent_evaluation,long_sweep,0.35625717,0.47000000,1.31927170,96,100,77,91,33,58,10,19,67,0,100,31,60,62,0,37
eval_03078,writer_independent_evaluation,long_sweep,0.36518772,0.47000000,1.28700933,78,82,26,100,0,69,77,36,66,0,7,24,70,62,100,95
eval_03079,writer_independent_evaluation,long_sweep,0.34436652,0.47000000,1.36482491,69,99,25,100,34,72,84,91,84,68,100,22,57,0,0,12
eval_03080,writer_independent_evaluation,compact_trace,0.54379573,0.32000000,0.58845626,86,100,36,84,89,89,95,71,95,44,100,18,59,0,0,0
eval_03081,writer_independent_evaluation,compact_trace,0.52391193,0.32000000,0.61078968,100,99,69,100,39,78,45,54,87,45,78,18,41,0,0,1
eval_03082,writer_independent_evaluation,long_sweep,0.35101097,0.47000000,1.33898949,99,100,46,86,12,59,0,28,27,0,89,2,100,29,38,30
eval_03083,writer_independent_evaluation,long_sweep,0.35072324,0.47000000,1.34008798,97,74,79,100,37,74,59,35,35,0,0,19,41,52,100,71
eval_03084,writer_independent_evaluation,long_sweep,0.35546563,0.47000000,1.32220941,19,91,9,66,63,43,42,0,0,12,11,64,34,100,100,97
eval_03085,writer_independent_evaluation,long_sweep,0.35362408,0.47000000,1.32909499,86,100,39,77,4,51,0,25,29,0,100,11,89,36,18,51
eval_03086,writer_independent_evaluation,long_sweep,0.35845496,0.47000000,1.31118287,100,100,44,94,8,59,0,17,51,0,92,27,48,50,7,21
eval_03087,writer_independent_evaluation,compact_trace,0.53940098,0.32000000,0.59325068,36,73,59,100,91,78,71,46,95,35,100,5,38,0,0,19
eval_03088,writer_independent_evaluation,long_sweep,0.34879950,0.47000000,1.34747901,42,76,27,30,55,0,90,30,100,77,65,100,25,79,0,40
eval_03089,writer_independent_evaluation,compact_trace,0.52330697,0.32000000,0.61149577,0,85,32,100,64,87,50,57,28,29,24,0,63,5,100,15
eval_03090,writer_independent_evaluation,compact_trace,0.52974893,0.32000000,0.60405973,19,79,53,100,91,92,83,65,93,45,100,22,54,6,0,0
eval_03091,writer_independent_evaluation,long_sweep,0.34317668,0.47000000,1.36955695,0,89,42,100,100,93,88,56,59,21,42,0,32,25,94,29
eval_03092,writer_independent_evaluation,compact_trace,0.54695084,0.32000000,0.58506172,37,100,0,73,30,49,100,51,86,76,57,75,47,38,44,0
eval_03093,writer_independent_evaluation,long_sweep,0.35148028,0.47000000,1.33720164,42,75,62,57,100,25,42,0,0,26,33,60,76,92,42,100
eval_03094,writer_independent_evaluation,compact_trace,0.51902099,0.32000000,0.61654539,66,89,93,100,80,69,68,48,100,23,80,0,40,1,0,6
eval_03095,writer_independent_evaluation,compact_trace,0.53646459,0.32000000,0.59649790,82,100,49,65,0,36,10,27,85,24,100,45,88,27,91,0
eval_03096,writer_independent_evaluation,compact_trace,0.51859151,0.32000000,0.61705600,100,100,59,83,31,63,11,42,0,20,17,0,69,8,48,24
eval_03097,writer_independent_evaluation,long_sweep,0.35070260,0.47000000,1.34016685,42,100,20,61,20,20,62,0,100,25,96,66,49,86,0,67
eval_03098,writer_independent_evaluation,long_sweep,0.35608447,0.47000000,1.31991155,0,60,63,39,57,0,22,10,54,47,100,82,91,100,23,75
eval_03099,writer_independent_evaluation,compact_trace,0.54759570,0.32000000,0.58437274,0,90,40,100,80,85,53,59,20,35,4,9,56,0,100,4
eval_03100,writer_independent_evaluation,rising_tail,0.25939812,0.43000000,1.65768355,17,72,0,37,18,2,56,0,90,20,100,58,79,93,42,100
eval_03101,writer_independent_evaluation,compact_trace,0.54448409,0.32000000,0.58771230,100,100,58,87,30,59,19,27,40,0,84,8,45,21,0,12
eval_03102,writer_independent_evaluation,compact_trace,0.52314089,0.32000000,0.61168991,46,88,70,100,63,71,36,44,0,22,12,14,58,0,100,18
eval_03103,writer_independent_evaluation,long_sweep,0.33901036,0.47000000,1.38638832,77,94,31,100,52,86,92,96,94,62,100,28,71,0,0,0
eval_03104,writer_independent_evaluation,compact_trace,0.47551269,0.32000000,0.67295785,100,100,84,97,71,81,57,65,43,49,29,32,14,16,0,0
eval_03105,writer_independent_evaluation,long_sweep,0.34950571,0.47000000,1.34475627,48,100,8,73,0,31,29,0,78,16,100,54,79,91,33,79
eval_03106,writer_independent_evaluation,long_sweep,0.35901359,0.47000000,1.30914263,86,82,46,100,43,66,86,32,63,0,0,12,46,45,100,75
eval_03107,writer_independent_evaluation,long_sweep,0.34163027,0.47000000,1.37575629,12,82,55,100,81,88,51,61,99,51,100,21,56,2,0,0
eval_03108,writer_independent_evaluation,compact_trace,0.54009204,0.32000000,0.59249161,96,100,60,82,18,54,0,33,63,26,99,49,94,34,100,0
eval_03109,writer_independent_evaluation,compact_trace,0.51314875,0.32000000,0.62360085,49,79,58,100,91,85,80,58,100,44,85,20,44,7,0,0
eval_03110,writer_independent_evaluation,long_sweep,0.35506516,0.47000000,1.32370070,8,49,60,72,100,100,75,74,48,45,29,15,0,0,88,1
eval_03111,writer_independent_evaluation,long_sweep,0.34105224,0.47000000,1.37808799,96,77,68,100,33,73,79,67,100,73,94,25,51,1,0,0
eval_03112,writer_independent_evaluation,compact_trace,0.51830630,0.32000000,0.61739555,100,93,75,100,47,88,33,54,68,49,79,28,43,8,0,0
eval_03113,writer_independent_evaluation,compact_trace,0.52338611,0.32000000,0.61140331,0,78,27,100,55,82,58,35,50,0,36,24,67,37,100,40
eval_03114,writer_independent_evaluation,long_sweep,0.34708952,0.47000000,1.35411751,15,78,44,100,100,95,76,69,37,44,0,21,14,0,83,3
eval_03115,writer_independent_evaluation,long_sweep,0.34057767,0.47000000,1.38000828,17,84,18,59,48,36,17,0,0,38,6,87,52,93,100,100
eval_03116,writer_independent_evaluation,compact_trace,0.52750934,0.32000000,0.60662433,83,100,47,91,70,81,100,86,94,55,91,23,55,3,0,0
eval_03117,writer_independent_evaluation,long_sweep,0.34958053,0.47000000,1.34446847,80,100,35,84,10,53,0,20,41,0,100,14,91,40,28,33
eval_03118,writer_independent_evaluation,compact_trace,0.47658173,0.32000000,0.67144831,100,100,87,86,60,71,40,57,20,43,20,29,13,14,0,0
eval_03119,writer_independent_evaluation,compact_trace,0.54309766,0.32000000,0.58921263,48,95,100,100,100,92,47,85,34,70,73,35,48,0,0,19
eval_03120,writer_independent_evaluation,long_sweep,0.34878499,0.47000000,1.34753504,0,74,34,100,83,99,81,63,48,31,6,6,47,4,100,0
eval_03121,writer_independent_evaluation,long_sweep,0.35436367,0.47000000,1.32632108,26,100,12,55,19,11,67,0,100,36,79,75,26,79,0,39
eval_03122,writer_independent_evaluation,compact_trace,0.53478729,0.32000000,0.59836875,86,88,61,100,49,71,95,80,100,60,95,22,51,0,0,2
eval_03123,writer_independent_evaluation,long_sweep,0.35396760,0.47000000,1.32780516,13,88,5,45,26,0,73,7,100,49,85,93,37,100,0,70
eval_03124,writer_independent_evaluation,long_sweep,0.34464716,0.47000000,1.36371353,32,100,0,80,6,56,100,56,57,88,47,84,55,38,60,0
eval_03125,writer_independent_evaluation,compact_trace,0.53980012,0.32000000,0.59281202,0,75,29,100,68,97,70,61,43,29,18,2,59,0,100,3
eval_03126,writer_independent_evaluation,compact_trace,0.51644592,0.32000000,0.61961957,8,87,0,71,24,96,88,100,100,90,84,56,68,22,53,0
eval_03127,writer_independent_evaluation,long_sweep,0.34675377,0.47000000,1.35542868,55,96,14,68,0,32,24,0,77,17,100,52,96,89,49,100
eval_03128,writer_independent_evaluation,long_sweep,0.35096381,0.47000000,1.33916941,0,93,44,100,100,98,68,66,38,32,21,0,6,38,61,34
eval_03129,writer_independent_evaluation,long_sweep,0.35472404,0.47000000,1.32497365,88,100,39,88,11,58,0,26,35,0,100,9,84,34,12,36
eval_03130,writer_independent_evaluation,compact_trace,0.51201314,0.32000000,0.62498396,0,36,39,49,72,74,100,100,97,87,84,58,71,28,73,0
eval_03131,writer_independent_evaluation,compact_trace,0.53537166,0.32000000,0.59771562,30,83,69,100,66,65,38,35,0,12,4,7,52,8,100,0
eval_03132,writer_independent_evaluation,compact_trace,0.51897991,0.32000000,0.61659420,43,100,31,73,0,45,20,25,79,24,100,46,91,31,98,0
eval_03133,writer_independent_evaluation,long_sweep,0.34466684,0.47000000,1.36363569,76,99,17,100,22,77,78,86,100,73,95,36,56,10,0,0
eval_03134,writer_independent_evaluation,long_sweep,0.35856556,0.47000000,1.31077842,93,81,43,100,22,69,63,36,60,0,0,2,33,31,100,47
eval_03135,writer_independent_evaluation,compact_trace,0.54197995,0.32000000,0.59042774,79,98,100,92,64,100,55,68,92,69,91,23,44,0,0,26
eval_03136,writer_independent_evaluation,long_sweep,0.35513092,0.47000000,1.32345560,35,100,27,71,65,36,48,0,0,19,44,52,100,83,56,95
eval_03137,writer_independent_evaluation,compact_trace,0.54760200,0.32000000,0.58436601,0,92,43,100,78,76,81,32,58,0,26,1,56,31,100,43
eval_03138,writer_independent_evaluation,long_sweep,0.35688788,0.47000000,1.31694020,84,61,100,100,43,96,33,49,34,0,0,9,31,50,90,69
eval_03139,writer_independent_evaluation,compact_trace,0.54253761,0.32000000,0.58982086,100,90,90,100,54,73,31,43,29,12,88,8,58,18,0,0
eval_03140,writer_independent_evaluation,compact_trace,0.53752898,0.32000000,0.59531674,15,100,11,84,0,48,61,43,100,59,71,72,49,36,35,0
eval_03141,writer_independent_evaluation,long_sweep,0.35042293,0.47000000,1.34123643,11,100,0,60,1,19,45,0,89,26,100,65,65,95,13,82
eval_03142,writer_independent_evaluation,compact_trace,0.50896969,0.32000000,0.62872114,0,59,33,67,67,92,88,100,71,75,67,50,67,23,100,0
eval_03143,writer_independent_evaluation,compact_trace,0.52853974,0.32000000,0.60544170,64,89,96,100,88,74,63,48,100,31,91,8,46,0,0,3
eval_03144,writer_independent_evaluation,compact_trace,0.53527547,0.32000000,0.59782303,0,81,33,100,68,91,38,65,11,36,20,5,60,1,100,0
eval_03145,writer_independent_evaluation,long_sweep,0.34977649,0.47000000,1.34371524,0,94,62,100,92,71,80,34,52,0,21,23,34,48,100,51
eval_03146,writer_independent_evaluation,long_sweep,0.34982493,0.47000000,1.34352916,0,65,21,91,86,100,90,80,56,54,100,30,67,7,0,0
eval_03147,writer_independent_evaluation,long_sweep,0.36158258,0.47000000,1.29984137,74,100,43,73,94,38,100,0,51,8,79,46,91,84,0,88
eval_03148,writer_independent_evaluation,long_sweep,0.36619101,0.47000000,1.28348316,30,83,65,53,91,13,11,0,0,34,67,64,100,100,22,97
eval_03149,writer_independent_evaluation,compact_trace,0.51803693,0.32000000,0.61771657,30,100,9,74,0,47,50,36,100,56,94,52,70,26,62,0
eval_03150,writer_independent_evaluation,compact_trace,0.54063502,0.32000000,0.59189654,44,100,21,72,0,42,35,20,100,20,99,51,78,29,58,0
eval_03151,writer_independent_evaluation,long_sweep,0.36724629,0.47000000,1.27979509,81,100,6,97,38,62,100,30,58,0,0,22,42,61,96,96
eval_03152,writer_independent_evaluation,compact_trace,0.54619697,0.32000000,0.58586924,70,100,17,99,0,74,53,72,78,70,100,38,84,8,32,0
eval_03153,writer_independent_evaluation,long_sweep,0.34903006,0.47000000,1.34658889,65,56,100,84,48,100,0,76,45,59,77,61,42,30,19,0
eval_03154,writer_independent_evaluation,compact_trace,0.50922977,0.32000000,0.62840002,0,49,25,58,62,79,100,100,96,79,81,53,67,26,58,0
eval_03155,writer_independent_evaluation,compact_trace,0.47486686,0.32000000,0.67387309,100,100,86,86,72,71,58,57,42,43,25,28,8,14,0,0
eval_03156,writer_independent_evaluation,compact_trace,0.54589667,0.32000000,0.58619153,21,100,62,95,57,54,53,13,38,0,0,19,49,17,100,16
eval_03157,writer_independent_evaluation,long_sweep,0.35404069,0.47000000,1.32753101,81,80,34,100,0,73,63,65,89,77,100,36,89,0,22,1
eval_03158,writer_independent_evaluation,compact_trace,0.47967931,0.32000000,0.66711236,100,100,57,88,38,72,19,58,5,44,0,29,0,14,5,0
eval_03159,writer_independent_evaluation,compact_trace,0.52893509,0.32000000,0.60498917,34,76,59,100,66,73,37,46,0,23,19,13,61,0,100,20
eval_03160,writer_independent_evaluation,compact_trace,0.54393399,0.32000000,0.58830668,100,100,63,77,32,52,12,24,28,0,76,19,51,37,0,22
eval_03161,writer_independent_evaluation,compact_trace,0.54613282,0.32000000,0.58593805,100,100,58,88,22,62,0,33,0,1,49,0,70,28,26,42
