record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,digit_label
train_07215,training_writers,long_sweep,0.36192816,0.47000000,1.29860025,18,91,86,100,100,99,36,85,1,49,70,37,68,2,0,0,5
train_07216,training_writers,long_sweep,0.36960153,0.47000000,1.27163976,59,100,6,57,100,72,26,86,64,46,0,0,91,10,35,34,8
train_07217,training_writers,long_sweep,0.35917856,0.47000000,1.30854137,64,75,43,100,40,60,100,28,81,0,0,6,38,44,72,75,8
train_07218,training_writers,long_sweep,0.35854159,0.47000000,1.31086604,100,69,70,100,0,95,20,71,87,84,87,48,71,8,11,0,9
train_07219,training_writers,compact_trace,0.54292603,0.32000000,0.58939889,0,95,52,100,59,75,50,37,54,0,19,5,43,27,100,37,7
train_07220,training_writers,long_sweep,0.36525602,0.47000000,1.28676865,16,90,0,46,67,42,88,2,29,0,7,49,18,93,100,100,5
train_07221,training_writers,long_sweep,0.34562419,0.47000000,1.35985854,99,69,86,100,32,91,62,70,100,66,98,27,57,0,0,1,9
train_07222,training_writers,compact_trace,0.53547541,0.32000000,0.59759980,18,64,37,100,40,99,39,59,38,19,0,0,47,0,100,1,1
train_07223,training_writers,long_sweep,0.35116424,0.47000000,1.33840506,83,100,50,85,18,52,10,14,59,0,100,24,51,36,0,18,6
train_07224,training_writers,compact_trace,0.53192371,0.32000000,0.60159003,0,83,21,100,62,93,57,46,51,0,29,10,56,21,100,28,7
train_07225,training_writers,long_sweep,0.33986403,0.47000000,1.38290597,0,95,43,100,66,65,61,25,47,0,11,32,41,44,100,55,7
train_07226,training_writers,long_sweep,0.35283718,0.47000000,1.33205915,0,100,67,100,73,69,40,35,13,0,0,23,16,47,100,51,7
train_07227,training_writers,long_sweep,0.36120774,0.47000000,1.30119027,56,100,39,68,70,27,29,0,0,33,62,60,100,90,30,95,8
train_07228,training_writers,long_sweep,0.33856762,0.47000000,1.38820128,43,95,20,65,45,25,9,0,0,27,20,71,55,91,100,100,5
train_07229,training_writers,compact_trace,0.52317664,0.32000000,0.61164811,27,97,71,100,77,79,67,60,100,40,87,12,45,1,0,0,3
train_07230,training_writers,compact_trace,0.53631486,0.32000000,0.59666443,12,75,46,100,66,74,41,42,6,14,0,15,51,11,100,0,2
train_07231,training_writers,compact_trace,0.53939753,0.32000000,0.59325448,33,100,84,95,81,73,58,56,100,38,99,13,51,0,0,2,3
train_07232,training_writers,compact_trace,0.53341899,0.32000000,0.59990366,100,100,62,84,35,57,19,24,40,0,72,18,37,31,0,14,6
train_07233,training_writers,long_sweep,0.33778030,0.47000000,1.39143698,21,69,0,48,19,7,61,0,94,30,100,74,67,100,29,83,0
train_07234,training_writers,compact_trace,0.51098269,0.32000000,0.62624431,0,56,23,63,61,81,100,100,88,77,69,52,53,26,44,0,1
train_07235,training_writers,long_sweep,0.36268026,0.47000000,1.29590729,0,95,25,72,100,84,30,100,23,81,100,66,78,30,33,0,9
train_07236,training_writers,long_sweep,0.36488294,0.47000000,1.28808432,0,72,59,43,90,7,27,0,20,37,67,70,100,100,22,86,8
train_07237,training_writers,long_sweep,0.36188630,0.47000000,1.29875047,16,92,11,30,51,0,94,0,100,57,63,98,20,100,0,43,0
train_07238,training_writers,long_sweep,0.34175722,0.47000000,1.37524527,0,84,51,100,90,74,77,36,57,0,37,25,32,41,100,49,7
train_07239,training_writers,compact_trace,0.53028459,0.32000000,0.60344956,0,90,43,100,74,81,71,57,49,35,19,13,43,0,100,1,2
train_07240,training_writers,compact_trace,0.51363139,0.32000000,0.62301489,18,76,50,86,100,100,93,80,70,60,48,40,23,20,0,0,1
train_07241,training_writers,long_sweep,0.35844184,0.50000000,1.39492644,8,73,0,61,63,35,74,0,6,6,7,51,25,91,100,100,5
train_07242,training_writers,compact_trace,0.50756696,0.32000000,0.63045869,0,52,3,57,47,79,90,100,100,88,79,59,60,30,60,0,1
train_07243,training_writers,compact_trace,0.53949574,0.32000000,0.59314648,0,64,24,78,100,100,76,96,41,72,12,47,6,23,35,0,1
train_07244,training_writers,compact_trace,0.52654241,0.32000000,0.60773832,48,100,37,83,13,54,0,25,54,23,100,46,78,26,76,0,4
train_07245,training_writers,long_sweep,0.35099852,0.47000000,1.33903697,30,95,0,62,13,20,57,0,100,21,99,64,63,95,15,100,0
train_07246,training_writers,long_sweep,0.34550347,0.47000000,1.36033368,0,75,34,100,65,66,57,10,29,0,13,41,57,51,100,62,7
train_07247,training_writers,long_sweep,0.35707899,0.47000000,1.31623537,0,80,35,100,99,82,100,45,61,12,20,0,18,34,92,31,7
train_07248,training_writers,compact_trace,0.52727922,0.32000000,0.60688908,0,100,4,68,37,49,100,51,88,70,64,72,66,36,62,0,4
train_07249,training_writers,long_sweep,0.34018315,0.47000000,1.38160870,100,63,39,53,0,66,36,93,82,100,89,67,88,33,91,0,9
train_07250,training_writers,long_sweep,0.34803415,0.47000000,1.35044219,88,89,46,100,13,76,23,43,76,50,100,21,55,0,0,6,5
train_07251,training_writers,compact_trace,0.53972834,0.32000000,0.59289086,100,98,57,100,23,83,12,47,43,45,77,24,45,1,0,0,5
train_07252,training_writers,compact_trace,0.52331712,0.32000000,0.61148391,0,54,0,72,42,90,91,100,100,76,74,51,48,26,26,0,1
train_07253,training_writers,compact_trace,0.51973311,0.32000000,0.61570063,26,100,0,77,7,47,68,44,100,65,90,64,85,32,81,0,4
train_07254,training_writers,compact_trace,0.53487589,0.32000000,0.59826963,70,100,42,81,6,59,0,36,90,37,100,45,69,23,60,0,4
train_07255,training_writers,compact_trace,0.53740911,0.32000000,0.59544953,28,90,58,100,97,80,69,52,86,36,100,9,51,0,0,5,3
train_07256,training_writers,compact_trace,0.52756524,0.32000000,0.60656005,38,85,69,100,76,75,55,50,100,34,77,11,28,0,0,8,3
train_07257,training_writers,rising_tail,0.23985700,0.43000000,1.79273480,0,0,36,14,65,34,89,57,100,83,73,100,37,89,68,73,9
train_07258,training_writers,compact_trace,0.54358933,0.32000000,0.58867969,0,80,35,100,69,78,49,41,10,15,5,27,53,15,100,0,2
train_07259,training_writers,long_sweep,0.35528575,0.47000000,1.32287882,1,91,51,100,100,86,62,49,33,9,15,0,0,36,75,33,7
train_07260,training_writers,long_sweep,0.34691338,0.47000000,1.35480507,0,100,45,95,100,89,87,48,62,9,38,0,29,37,87,40,7
train_07261,training_writers,compact_trace,0.51392648,0.32000000,0.62265715,0,45,29,67,62,89,100,100,84,75,65,50,53,26,49,0,1
train_07262,training_writers,compact_trace,0.54138930,0.32000000,0.59107190,51,100,11,91,0,59,34,34,96,49,100,57,62,29,34,0,4
train_07263,training_writers,long_sweep,0.35235971,0.47000000,1.33386420,23,93,1,59,16,19,64,0,100,29,94,72,52,100,0,90,0
train_07264,training_writers,long_sweep,0.33929681,0.47000000,1.38521785,0,87,38,100,88,88,68,58,47,39,100,28,96,0,41,1,3
train_07265,training_writers,long_sweep,0.35866997,0.47000000,1.31039685,24,91,14,58,68,42,59,0,0,14,11,59,32,98,100,100,5
train_07266,training_writers,long_sweep,0.35241502,0.47000000,1.33365484,100,100,43,84,12,58,0,31,17,5,91,0,98,15,21,11,6
train_07267,training_writers,long_sweep,0.35495728,0.47000000,1.32410301,65,72,24,45,21,0,69,8,100,47,90,93,42,100,0,75,0
train_07268,training_writers,long_sweep,0.36483790,0.47000000,1.28824334,72,97,64,54,69,0,0,13,28,50,100,73,96,100,19,90,8
train_07269,training_writers,compact_trace,0.52260764,0.32000000,0.61231405,20,100,7,84,0,50,65,50,100,67,84,68,77,34,72,0,4
train_07270,training_writers,long_sweep,0.34729560,0.47000000,1.35331400,24,77,0,46,22,8,70,0,100,32,90,74,51,100,5,90,0
train_07271,training_writers,long_sweep,0.36154904,0.47000000,1.29996198,15,62,56,100,100,88,74,43,41,0,88,8,65,50,0,60,8
train_07272,training_writers,long_sweep,0.36603535,0.47000000,1.28402899,15,89,0,68,87,69,86,25,21,0,4,45,8,86,100,100,5
train_07273,training_writers,long_sweep,0.34039517,0.47000000,1.38074813,61,94,57,100,15,68,0,32,28,0,100,7,65,34,33,14,6
train_07274,training_writers,long_sweep,0.35963240,0.47000000,1.30689005,32,92,100,99,100,100,33,88,12,48,81,39,71,6,0,0,5
train_07275,training_writers,compact_trace,0.54763465,0.32000000,0.58433117,0,81,42,99,92,100,100,68,78,32,60,0,47,38,89,40,7
train_07276,training_writers,long_sweep,0.34641073,0.47000000,1.35677092,0,95,48,100,92,85,55,61,78,34,100,5,48,0,3,15,3
train_07277,training_writers,long_sweep,0.35572753,0.47000000,1.32123596,40,100,5,67,0,28,40,0,94,18,100,57,58,84,3,67,0
train_07278,training_writers,long_sweep,0.35318621,0.47000000,1.33074277,87,100,54,64,0,31,9,25,96,33,100,65,70,38,41,0,4
train_07279,training_writers,compact_trace,0.53061530,0.32000000,0.60307345,0,42,22,57,69,79,100,100,69,75,38,51,14,26,3,0,1
train_07280,training_writers,compact_trace,0.50950565,0.32000000,0.62805977,66,83,100,100,98,98,59,88,29,67,49,38,38,10,0,0,5
train_07281,training_writers,long_sweep,0.34511388,0.47000000,1.36186930,0,77,23,100,67,73,64,36,41,0,6,24,33,44,100,45,7
train_07282,training_writers,long_sweep,0.34823838,0.47000000,1.34965021,24,99,77,100,95,70,44,51,73,47,100,18,55,0,0,8,3
train_07283,training_writers,compact_trace,0.54191724,0.32000000,0.59049607,13,81,31,100,69,82,61,52,32,26,0,2,47,0,100,2,2
train_07284,training_writers,long_sweep,0.35564897,0.47000000,1.32152779,96,100,51,75,19,48,0,19,41,0,100,17,81,43,8,42,6
train_07285,training_writers,compact_trace,0.52943523,0.32000000,0.60441766,27,100,8,73,0,45,11,17,51,0,100,3,82,20,37,9,6
train_07286,training_writers,compact_trace,0.50777651,0.32000000,0.63019851,0,90,28,96,86,100,100,97,71,75,55,49,44,23,42,0,7
train_07287,training_writers,compact_trace,0.53009301,0.32000000,0.60366765,0,73,28,100,68,87,69,44,63,1,45,0,54,23,100,32,7
train_07288,training_writers,compact_trace,0.51013961,0.32000000,0.62727927,0,72,41,84,80,100,100,100,84,74,66,49,48,24,37,0,1
train_07289,training_writers,compact_trace,0.52557491,0.32000000,0.60885707,0,69,2,99,41,100,56,72,35,42,23,11,60,0,100,1,2
train_07290,training_writers,long_sweep,0.35107486,0.47000000,1.33874582,6,79,49,100,100,97,79,67,40,43,0,18,32,1,91,0,2
train_07291,training_writers,long_sweep,0.34994633,0.47000000,1.34306309,77,100,29,80,0,53,2,21,45,0,100,6,68,29,14,27,6
train_07292,training_writers,compact_trace,0.51709138,0.32000000,0.61884613,93,96,72,100,70,76,100,99,92,71,80,42,47,17,0,0,9
train_07293,training_writers,long_sweep,0.34319752,0.47000000,1.36947375,44,100,14,65,0,25,29,0,72,17,100,51,87,89,42,86,0
train_07294,training_writers,compact_trace,0.53680141,0.32000000,0.59612363,0,78,23,100,62,79,68,40,59,0,31,18,49,39,100,44,7
train_07295,training_writers,long_sweep,0.36441270,0.47000000,1.28974650,0,69,49,35,63,0,1,6,41,41,100,72,99,100,19,76,8
train_07296,training_writers,long_sweep,0.34071882,0.47000000,1.37943658,80,65,100,100,86,82,72,43,53,6,0,0,41,2,97,1,1
train_07297,training_writers,long_sweep,0.35924495,0.47000000,1.30829953,50,100,15,65,1,23,46,0,97,27,100,69,54,100,0,84,0
train_07298,training_writers,compact_trace,0.54394662,0.32000000,0.58829302,13,100,0,72,13,41,69,42,100,55,68,77,43,39,23,0,4
train_07299,training_writers,compact_trace,0.51736780,0.32000000,0.61851549,0,55,34,74,74,91,100,100,80,75,62,49,42,25,24,0,1
train_07300,training_writers,compact_trace,0.51591257,0.32000000,0.62026013,2,93,0,97,50,98,100,100,72,78,47,53,31,26,27,0,7
train_07301,training_writers,long_sweep,0.35994616,0.47000000,1.30575082,69,70,61,100,2,84,23,41,48,0,0,23,43,59,100,84,8
train_07302,training_writers,compact_trace,0.53274507,0.32000000,0.60066252,36,79,61,100,72,75,55,51,100,38,96,10,48,0,0,2,3
train_07303,training_writers,long_sweep,0.35270930,0.47000000,1.33254212,70,90,27,73,1,100,57,90,84,57,100,21,66,0,0,8,9
train_07304,training_writers,compact_trace,0.54164866,0.32000000,0.59078887,9,67,32,100,58,79,43,42,17,8,0,0,49,12,100,1,2
train_07305,training_writers,long_sweep,0.33921100,0.47000000,1.38556829,0,92,20,100,68,94,49,46,24,0,14,16,44,48,100,56,7
train_07306,training_writers,long_sweep,0.35444124,0.47000000,1.32603080,19,91,0,52,10,10,63,0,99,32,100,75,56,100,7,80,0
train_07307,training_writers,compact_trace,0.50473443,0.32000000,0.63399677,33,73,66,88,100,100,79,80,58,60,36,41,16,20,0,0,1
train_07308,training_writers,long_sweep,0.35315733,0.47000000,1.33085162,45,71,63,100,20,78,44,39,51,0,0,11,40,40,100,52,8
train_07309,training_writers,long_sweep,0.34800386,0.47000000,1.35055974,49,100,25,78,0,40,10,2,76,0,100,30,40,39,24,11,6
train_07310,training_writers,compact_trace,0.54645524,0.32000000,0.58559233,0,81,30,100,78,93,62,65,28,42,7,14,48,1,100,0,2
train_07311,training_writers,long_sweep,0.36914732,0.47000000,1.27320444,59,100,10,71,99,78,31,96,0,45,41,0,100,35,23,61,8
train_07312,training_writers,compact_trace,0.54486015,0.32000000,0.58730667,52,87,100,100,92,95,44,77,71,51,94,22,47,0,0,5,5
train_07313,training_writers,long_sweep,0.34305450,0.47000000,1.37004470,100,100,55,78,21,52,0,22,27,0,79,14,53,27,1,10,6
train_07314,training_writers,long_sweep,0.35834651,0.47000000,1.31157968,100,76,55,100,6,70,70,68,80,82,93,38,71,0,0,12,9
train_07315,training_writers,compact_trace,0.53965180,0.32000000,0.59297495,0,89,44,100,92,93,100,61,93,29,82,0,38,18,71,32,7
train_07316,training_writers,long_sweep,0.34540000,0.47000000,1.36074116,14,89,52,100,64,61,38,21,4,0,0,39,50,46,100,44,7
train_07317,training_writers,compact_trace,0.54193811,0.32000000,0.59047333,51,100,14,84,0,53,60,47,100,69,78,61,50,31,37,0,4
train_07318,training_writers,long_sweep,0.34618373,0.47000000,1.35766057,55,100,32,80,0,55,61,62,100,74,52,84,42,41,28,0,4
train_07319,training_writers,long_sweep,0.36316321,0.47000000,1.29418397,7,91,6,50,71,40,74,0,12,13,0,56,16,94,100,100,5
train_07320,training_writers,long_sweep,0.34873516,0.47000000,1.34772761,56,100,19,76,0,37,13,0,66,9,100,41,94,80,44,84,0
train_07321,training_writers,long_sweep,0.36398143,0.47000000,1.29127467,68,82,38,65,74,27,34,0,0,33,53,66,100,100,16,95,8
train_07322,training_writers,long_sweep,0.34237545,0.47000000,1.37276199,0,82,42,100,77,82,62,41,47,0,15,26,50,36,100,30,7
train_07323,training_writers,compact_trace,0.51376605,0.32000000,0.62285158,0,98,35,100,83,99,100,92,63,75,39,51,30,24,37,0,7
train_07324,training_writers,long_sweep,0.36139895,0.47000000,1.30050183,23,90,0,47,16,0,74,12,100,57,76,100,20,79,2,33,0
train_07325,training_writers,compact_trace,0.54589125,0.32000000,0.58619734,35,84,63,100,92,81,65,54,32,30,0,6,48,1,100,0,2
train_07326,training_writers,compact_trace,0.52511347,0.32000000,0.60939210,31,81,58,100,100,100,81,76,65,50,78,22,41,7,0,0,3
train_07327,training_writers,compact_trace,0.52965001,0.32000000,0.60417256,0,93,33,100,74,83,84,43,79,1,59,0,51,24,100,29,7
train_07328,training_writers,long_sweep,0.35315720,0.47000000,1.33085209,100,100,53,77,18,50,0,19,42,0,97,16,68,40,11,35,6
train_07329,training_writers,compact_trace,0.51506595,0.32000000,0.62127967,9,100,0,78,1,48,67,45,100,65,88,59,90,29,97,0,4
train_07330,training_writers,long_sweep,0.36377062,0.50000000,1.37449255,32,68,0,100,38,71,100,37,75,0,13,18,35,59,90,95,8
train_07331,training_writers,long_sweep,0.34247832,0.47000000,1.37234963,35,90,88,100,81,79,44,62,94,44,100,18,54,0,0,8,3
train_07332,training_writers,compact_trace,0.54620996,0.32000000,0.58585530,5,62,21,83,46,100,43,57,43,14,0,9,50,0,100,0,1
train_07333,training_writers,compact_trace,0.51849788,0.32000000,0.61716742,29,83,61,100,100,97,79,75,58,49,61,19,38,0,0,5,3
train_07334,training_writers,compact_trace,0.52340913,0.32000000,0.61137642,100,100,59,90,36,62,19,33,10,3,42,0,42,27,0,37,6
train_07335,training_writers,compact_trace,0.53468187,0.32000000,0.59848672,0,88,40,100,59,69,36,36,0,11,9,13,57,15,100,0,2
train_07336,training_writers,long_sweep,0.34665915,0.47000000,1.35579861,100,79,52,100,0,78,25,50,83,68,99,77,83,38,62,0,9
train_07337,training_writers,long_sweep,0.34157264,0.47000000,1.37598844,28,74,68,100,97,87,61,57,100,38,96,8,44,0,0,13,3
train_07338,training_writers,long_sweep,0.33886595,0.47000000,1.38697914,0,100,63,98,67,66,57,32,39,0,13,19,35,36,100,36,7
train_07339,training_writers,long_sweep,0.36704267,0.47000000,1.28050507,75,75,38,100,12,64,88,31,89,0,0,20,29,62,100,96,8
train_07340,training_writers,long_sweep,0.34986153,0.47000000,1.34338861,15,89,34,53,50,13,4,0,0,43,0,87,48,98,100,100,5
train_07341,training_writers,long_sweep,0.34751844,0.47000000,1.35244621,100,97,69,100,34,69,13,33,31,0,90,4,55,24,0,10,6
train_07342,training_writers,compact_trace,0.50263105,0.32000000,0.63664988,16,100,1,84,0,58,29,39,74,46,100,51,88,25,78,0,4
train_07343,training_writers,long_sweep,0.34958732,0.47000000,1.34444235,98,64,52,70,12,89,68,100,100,76,86,45,48,20,0,0,9
train_07344,training_writers,compact_trace,0.50781046,0.32000000,0.63015638,0,56,39,72,71,93,100,100,88,75,75,50,63,25,58,0,1
train_07345,training_writers,compact_trace,0.53677263,0.32000000,0.59615558,55,76,77,100,100,79,67,52,95,42,99,12,49,0,0,14,3
train_07346,training_writers,long_sweep,0.35120891,0.47000000,1.33823485,42,67,16,27,49,0,93,19,100,66,64,98,19,100,0,59,0
train_07347,training_writers,compact_trace,0.50943014,0.32000000,0.62815286,58,84,91,100,100,84,77,60,87,35,80,10,41,1,0,0,3
train_07348,training_writers,compact_trace,0.54495035,0.32000000,0.58720945,22,100,0,81,40,60,100,66,91,99,64,67,46,34,34,0,4
train_07349,training_writers,compact_trace,0.54639454,0.32000000,0.58565739,30,80,66,100,88,77,48,51,71,44,100,18,52,0,0,5,3
train_07350,training_writers,rising_tail,0.26567590,0.40000000,1.50559386,11,23,44,0,87,15,100,50,83,84,41,100,0,80,2,46,0
train_07351,training_writers,compact_trace,0.52176986,0.32000000,0.61329722,0,82,33,100,61,87,49,50,24,18,24,0,68,0,100,8,2
train_07352,training_writers,compact_trace,0.54180083,0.32000000,0.59062294,0,90,43,100,90,99,85,58,78,11,55,0,53,25,100,32,7
train_07353,training_writers,long_sweep,0.35440755,0.47000000,1.32615684,88,63,87,100,7,94,0,59,73,76,100,77,85,39,80,0,9
train_07354,training_writers,long_sweep,0.35442831,0.47000000,1.32607919,26,83,18,45,40,0,89,6,100,54,71,94,21,100,0,57,0
train_07355,training_writers,long_sweep,0.34024284,0.47000000,1.38136630,0,87,40,100,100,98,89,60,78,21,62,0,25,31,61,45,7
train_07356,training_writers,compact_trace,0.53577102,0.32000000,0.59727008,39,94,47,100,47,61,26,23,3,0,0,39,50,50,100,63,7
train_07357,training_writers,compact_trace,0.54673420,0.32000000,0.58529355,0,82,44,98,100,100,93,75,53,55,78,35,58,13,7,0,3
train_07358,training_writers,compact_trace,0.52677246,0.32000000,0.60747291,100,100,65,94,34,83,27,50,67,40,76,12,40,0,0,7,5
train_07359,training_writers,long_sweep,0.34417047,0.47000000,1.36560234,20,91,25,67,54,32,19,0,0,32,0,80,49,92,100,100,5
train_07360,training_writers,long_sweep,0.35267202,0.47000000,1.33268299,12,90,67,100,71,70,26,44,71,47,100,19,50,0,0,14,3
train_07361,training_writers,compact_trace,0.49896382,0.32000000,0.64132906,10,100,0,99,51,100,95,89,100,67,91,44,76,22,69,0,7
train_07362,training_writers,long_sweep,0.33863563,0.47000000,1.38792247,49,90,81,100,96,69,74,38,24,20,0,32,58,21,100,0,2
train_07363,training_writers,compact_trace,0.50923934,0.32000000,0.62838821,44,86,77,100,100,85,78,63,63,40,70,14,39,0,0,2,3
train_07364,training_writers,compact_trace,0.50720826,0.32000000,0.63090455,33,63,67,82,100,100,84,85,59,64,37,43,16,21,0,0,1
train_07365,training_writers,compact_trace,0.51710178,0.32000000,0.61883369,3,94,0,100,76,100,100,92,64,70,39,46,26,21,33,0,7
train_07366,training_writers,compact_trace,0.52710645,0.32000000,0.60708800,0,83,40,100,74,78,69,39,63,0,60,7,48,34,100,34,7
train_07367,training_writers,long_sweep,0.36780069,0.47000000,1.27786599,85,96,38,77,100,40,68,0,0,20,51,59,98,100,32,86,8
train_07368,training_writers,compact_trace,0.53307690,0.32000000,0.60028863,55,100,33,79,14,55,0,30,57,24,100,46,64,25,67,0,4
train_07369,training_writers,long_sweep,0.35020487,0.47000000,1.34207157,33,100,0,78,1,36,30,0,82,6,100,46,80,85,28,96,0
train_07370,training_writers,long_sweep,0.35298641,0.47000000,1.33149601,85,100,49,87,12,57,0,22,45,0,100,15,78,47,18,59,6
train_07371,training_writers,long_sweep,0.35177927,0.47000000,1.33606509,0,95,69,100,99,71,82,35,63,0,40,18,26,47,100,50,7
train_07372,training_writers,compact_trace,0.51351827,0.32000000,0.62315212,27,100,20,79,0,54,10,31,62,35,100,50,81,26,77,0,4
train_07373,training_writers,long_sweep,0.35177123,0.47000000,1.33609562,3,95,0,47,13,2,60,0,98,28,100,74,62,100,18,92,0
train_07374,training_writers,compact_trace,0.54628041,0.32000000,0.58577975,28,63,25,25,51,0,85,27,100,69,72,99,30,100,0,71,0
train_07375,training_writers,long_sweep,0.34787323,0.47000000,1.35106687,100,100,44,99,6,73,15,48,65,60,85,26,49,0,0,12,5
