panel_id,split_role,bath_run,film_microns,bath_solids,bath_temp_c,coat_voltage,dip_seconds,rinse_pressure,substrate_grade,line_side,pretreat_type,cratered
5707,validation,late_run,924.021257,714.185059,1974.159825,17212.489653,10339.736902,214.651412,substrate_grade_1,line_side_2,pretreat_type_1,cratered
5708,validation,middle_run,967.052998,758.121896,1439.748127,18599.696407,9912.975704,223.112655,substrate_grade_2,line_side_1,,cratered
5709,fit,salvage_run,980.866571,660.086062,2242.133533,18876.979681,12355.336473,209.136656,substrate_grade_2,line_side_2,pretreat_type_1,cratered
5710,validation,south_bay,981.815709,725.999077,2038.633236,17149.006956,10703.772139,227.462211,substrate_grade_4,line_side_2,pretreat_type_3,cratered
5711,fit,north_bay,910.557698,742.706246,1399.537241,19054.529662,9534.096520,206.184466,substrate_grade_2,line_side_1,pretreat_type_3,clean
5712,fit,south_bay,1152.214147,690.453478,1403.806432,18105.119648,10933.403760,212.613458,substrate_grade_4,line_side_2,pretreat_type_1,cratered
5713,fit,middle_run,868.142284,655.225019,1736.608433,18153.516370,11295.830054,204.367961,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5714,fit,north_bay,851.545513,,1796.261190,18003.969517,10931.208831,184.598326,substrate_grade_4,line_side_3,pretreat_type_1,cratered
5715,fit,early_run,894.251435,765.837160,1635.056816,18516.275906,10705.396094,224.274981,substrate_grade_3,line_side_1,pretreat_type_2,clean
5716,fit,middle_run,824.009342,690.896989,1932.302305,,11967.296226,186.583474,substrate_grade_3,line_side_3,pretreat_type_3,clean
5717,fit,north_bay,1254.711487,729.558934,1550.504464,17972.908106,11078.789152,214.588866,substrate_grade_1,line_side_3,pretreat_type_2,clean
5718,fit,middle_run,1046.275655,797.907340,1894.978953,17803.765378,11331.602378,172.704235,substrate_grade_2,line_side_1,pretreat_type_1,clean
5719,fit,middle_run,1085.525430,757.840003,1567.132992,18191.578384,11349.442326,222.581486,substrate_grade_1,line_side_1,pretreat_type_1,clean
5720,fit,late_run,1042.585801,819.145189,1341.157735,17746.666520,12708.900577,201.589095,substrate_grade_1,line_side_1,pretreat_type_1,clean
5721,test,south_bay,1005.364618,795.642328,1657.730501,17370.596610,9832.782615,219.492829,substrate_grade_4,line_side_1,pretreat_type_1,
5722,fit,north_bay,784.935172,727.407204,1443.816876,17402.023432,11166.909051,190.346729,substrate_grade_3,line_side_3,,cratered
5723,validation,middle_run,898.906282,813.413647,1595.792117,18488.481812,10356.264525,215.838594,substrate_grade_1,line_side_2,pretreat_type_1,clean
5724,fit,north_bay,888.877251,685.455769,2048.639624,18140.487974,10448.265816,192.166625,substrate_grade_1,line_side_3,pretreat_type_2,cratered
5725,fit,south_bay,800.808035,809.770864,1702.725961,17953.557704,11167.575150,190.885664,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5726,fit,early_run,789.163685,712.533986,1978.136003,18191.848576,11613.836853,199.691325,substrate_grade_4,line_side_3,pretreat_type_3,cratered
5727,validation,south_bay,748.365157,648.897879,2185.219714,18456.555364,11646.623239,178.453938,substrate_grade_4,line_side_3,pretreat_type_3,cratered
5728,validation,south_bay,979.077129,691.221021,1823.181529,18182.725264,11142.962435,250.577218,substrate_grade_2,line_side_1,pretreat_type_3,cratered
5729,fit,south_bay,918.096713,,2159.081968,17608.642913,10618.860227,188.849417,substrate_grade_1,line_side_2,pretreat_type_3,cratered
5730,fit,salvage_run,786.137841,667.801804,1962.562776,18010.237158,11356.095131,225.998783,substrate_grade_2,line_side_2,pretreat_type_3,clean
5731,fit,salvage_run,892.739423,778.012447,1762.213998,17926.939633,10131.798862,214.861177,substrate_grade_2,line_side_2,pretreat_type_1,cratered
5732,test,north_bay,1106.912270,749.415323,1653.208749,16890.511241,11206.220439,187.453875,substrate_grade_1,line_side_1,,
5733,fit,north_bay,974.576970,754.892549,1959.785185,,10777.830532,207.746755,substrate_grade_3,line_side_3,,clean
5734,validation,early_run,892.161510,694.650018,1995.799184,18488.745959,10315.694271,196.487742,substrate_grade_3,line_side_1,pretreat_type_1,clean
5735,test,late_run,1309.322045,756.411972,1231.447112,18025.372635,11260.529115,224.573788,substrate_grade_3,line_side_1,pretreat_type_1,
5736,test,north_bay,1029.273074,709.394778,1951.168357,18824.308085,11791.048265,196.908875,substrate_grade_2,line_side_2,pretreat_type_1,
5737,fit,middle_run,955.021332,716.254569,1615.476129,18751.221010,11604.418386,194.630660,substrate_grade_2,line_side_1,pretreat_type_2,clean
5738,fit,early_run,1106.023920,763.623031,1566.362389,,10120.554108,233.319505,substrate_grade_3,line_side_2,pretreat_type_1,cratered
5739,fit,salvage_run,1006.526048,811.551729,2060.845367,18446.947938,9653.942956,214.061420,substrate_grade_1,line_side_2,pretreat_type_1,clean
5740,validation,north_bay,1024.767649,700.154757,1856.143324,18475.673553,11252.567617,193.677159,substrate_grade_2,line_side_2,pretreat_type_1,cratered
5741,fit,south_bay,1005.900127,766.875641,1539.548018,,10522.841946,197.284792,substrate_grade_2,line_side_2,pretreat_type_3,clean
5742,validation,early_run,727.415047,794.959617,1723.044284,17919.897536,10295.261573,198.543439,substrate_grade_3,line_side_1,pretreat_type_2,clean
5743,validation,south_bay,517.994320,632.281532,2547.234493,18850.448963,11262.194140,175.839938,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5744,fit,late_run,794.690656,678.255907,2361.829433,,9848.502119,217.966083,substrate_grade_3,line_side_2,pretreat_type_1,clean
5745,fit,middle_run,992.319866,770.603152,1405.898436,,9920.195053,223.683863,substrate_grade_3,line_side_1,pretreat_type_1,clean
5746,fit,salvage_run,1031.978756,798.529411,1955.686617,,11100.524474,197.291011,substrate_grade_4,line_side_1,pretreat_type_1,clean
5747,fit,middle_run,808.563638,757.420147,1785.577733,17452.782045,10308.387516,225.029219,substrate_grade_2,line_side_1,pretreat_type_3,clean
5748,fit,south_bay,971.770565,667.917993,2028.612564,17480.918239,11624.463212,185.570824,substrate_grade_2,line_side_2,pretreat_type_1,cratered
5749,fit,late_run,833.865330,740.958700,1801.929718,17319.676754,11052.278240,223.964680,substrate_grade_1,line_side_3,pretreat_type_2,cratered
5750,fit,early_run,852.427329,743.776004,2005.783269,18419.554522,11451.297539,226.876153,substrate_grade_1,line_side_2,pretreat_type_3,cratered
5751,fit,north_bay,950.060503,675.621091,2125.917949,18434.797571,11029.956664,183.215553,substrate_grade_4,line_side_2,pretreat_type_2,cratered
5752,test,early_run,701.162089,792.824339,1762.988924,18348.619765,11185.737999,173.836316,substrate_grade_2,line_side_2,pretreat_type_3,
5753,validation,north_bay,940.106190,744.502244,2232.657269,17696.679431,11228.925009,169.067159,substrate_grade_4,line_side_3,pretreat_type_2,cratered
5754,fit,salvage_run,849.291879,710.411445,2034.425038,18474.507376,10515.066179,217.871444,substrate_grade_3,line_side_3,pretreat_type_1,cratered
5755,fit,north_bay,1014.258158,633.562587,2113.315329,18449.669993,11094.507100,188.652993,substrate_grade_4,line_side_3,pretreat_type_3,cratered
5756,validation,salvage_run,953.269443,742.849145,1969.576651,18149.519085,11251.979819,203.448301,substrate_grade_1,line_side_2,pretreat_type_1,cratered
5757,validation,north_bay,1246.927153,808.203913,1384.084915,,11446.605986,227.906583,substrate_grade_2,line_side_1,,clean
5758,fit,late_run,1216.603910,757.976833,1823.129999,17611.023274,10837.832201,190.158047,substrate_grade_3,line_side_3,pretreat_type_1,clean
5759,validation,early_run,1061.143560,734.957787,1604.715384,18163.388571,11334.334483,174.426995,substrate_grade_1,line_side_2,pretreat_type_1,clean
5760,validation,north_bay,978.957369,741.235915,1617.780138,17917.521960,10447.506725,211.198295,substrate_grade_3,line_side_2,pretreat_type_3,clean
5761,fit,early_run,920.867725,699.931728,1477.708806,,12338.057389,194.025432,substrate_grade_3,line_side_3,,cratered
5762,fit,salvage_run,787.539303,,1625.861665,17473.731966,12378.421572,194.867519,substrate_grade_3,line_side_1,pretreat_type_3,clean
5763,fit,middle_run,832.315082,666.539878,2098.229617,17708.116755,11535.085960,176.155347,substrate_grade_4,line_side_3,pretreat_type_2,cratered
5764,validation,middle_run,1113.442848,737.805663,1764.007356,18688.406182,11050.527053,200.165994,substrate_grade_3,line_side_3,pretreat_type_1,cratered
5765,validation,salvage_run,1041.423375,628.660950,1935.006450,18566.539176,10335.763229,194.279643,substrate_grade_4,line_side_2,pretreat_type_3,cratered
5766,validation,salvage_run,834.209523,750.730601,2217.642156,18555.060196,10361.334583,183.985845,substrate_grade_3,line_side_3,pretreat_type_2,cratered
5767,fit,north_bay,952.152439,693.220973,1976.382690,17424.493964,10699.240941,171.852890,substrate_grade_4,line_side_2,pretreat_type_2,clean
5768,fit,middle_run,1178.362872,744.532745,1691.705355,,10619.170916,206.534074,substrate_grade_3,line_side_2,pretreat_type_1,clean
5769,test,middle_run,622.138134,676.756684,1491.176041,17980.118913,10947.162807,222.791095,substrate_grade_1,line_side_3,pretreat_type_1,
5770,fit,south_bay,1000.825085,716.340325,1586.797328,,9553.637725,172.207505,substrate_grade_4,line_side_2,pretreat_type_1,cratered
5771,test,early_run,933.751119,732.820729,2503.529896,17649.435864,12347.638428,210.818540,substrate_grade_2,line_side_2,pretreat_type_1,
5772,fit,south_bay,800.296081,638.902722,1818.119210,18331.834290,10146.670186,218.707601,substrate_grade_3,line_side_3,pretreat_type_2,cratered
5773,test,middle_run,967.564259,742.719040,2067.603943,18266.150809,10813.555532,188.898331,substrate_grade_3,line_side_3,pretreat_type_1,
5774,fit,north_bay,951.717974,,2003.034275,17871.777354,10338.124680,204.661626,substrate_grade_2,line_side_2,pretreat_type_3,clean
5775,fit,middle_run,1032.310817,817.892050,1914.478036,18343.650098,9399.215129,206.145502,substrate_grade_3,line_side_1,,cratered
5776,fit,early_run,804.532247,675.637590,1748.900978,17649.623423,10640.847688,206.426279,substrate_grade_2,line_side_2,pretreat_type_3,clean
5777,fit,early_run,940.383284,731.818814,2058.770847,17829.204832,9179.642050,236.157873,substrate_grade_1,line_side_3,pretreat_type_3,cratered
5778,fit,salvage_run,1070.286741,711.748461,1767.581217,19194.184988,10823.659041,194.411354,substrate_grade_4,line_side_2,pretreat_type_1,cratered
5779,fit,salvage_run,1004.084309,758.079114,1718.755708,17923.963128,10398.174910,189.836482,substrate_grade_1,line_side_1,pretreat_type_1,clean
5780,validation,early_run,847.232330,822.086200,1621.060966,18991.178003,11352.835768,171.011877,substrate_grade_2,line_side_2,pretreat_type_1,clean
5781,validation,south_bay,977.016720,682.332468,1798.180731,18681.679409,10282.812685,195.356342,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5782,fit,north_bay,1237.465710,815.332034,1986.674983,17628.947855,11159.599230,197.543041,substrate_grade_3,line_side_1,pretreat_type_1,clean
5783,test,north_bay,872.333858,670.389241,2137.983780,17746.612768,9815.822018,190.301562,substrate_grade_4,line_side_2,pretreat_type_2,
5784,validation,early_run,888.113194,767.266635,1795.302607,19044.830340,10791.628723,195.161167,substrate_grade_4,line_side_2,pretreat_type_2,clean
5785,fit,middle_run,884.118362,700.488169,2197.894909,,12359.825979,194.844195,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5786,test,early_run,789.535437,707.438144,2149.191081,18106.480362,10355.386858,216.535952,substrate_grade_2,line_side_2,pretreat_type_1,
5787,fit,south_bay,1024.487264,699.684315,1764.346266,18952.272642,11504.810260,173.703293,substrate_grade_1,line_side_2,pretreat_type_3,clean
5788,validation,late_run,677.375493,682.431582,2049.612812,18956.904891,9773.897651,230.400932,substrate_grade_2,line_side_3,pretreat_type_3,cratered
5789,fit,early_run,857.573683,711.215353,1761.048130,17728.828013,11653.721595,207.303474,substrate_grade_3,line_side_2,pretreat_type_3,cratered
5790,test,north_bay,774.733229,749.554829,1761.991910,18076.854692,10830.114141,210.082032,substrate_grade_4,line_side_2,pretreat_type_2,
5791,fit,salvage_run,1059.865592,726.722128,1739.522116,18728.802967,9881.790413,228.480987,substrate_grade_4,line_side_1,pretreat_type_3,cratered
5792,fit,south_bay,854.474565,721.099049,2250.696454,18712.904338,10167.146993,184.068325,substrate_grade_2,line_side_2,pretreat_type_3,cratered
5793,test,north_bay,836.881729,,1711.423777,17643.396621,11293.512378,186.488542,substrate_grade_4,line_side_1,,
5794,validation,early_run,830.156841,,1910.927437,18494.630830,11719.926098,195.581253,substrate_grade_4,line_side_2,pretreat_type_3,cratered
5795,fit,south_bay,916.159460,,2445.744337,,9860.178570,185.374487,substrate_grade_2,line_side_1,pretreat_type_3,clean
5796,validation,north_bay,939.037661,728.825145,1362.170959,18745.474011,10809.290056,184.065817,substrate_grade_3,line_side_1,pretreat_type_3,clean
5797,test,late_run,747.745207,688.566736,2070.728262,18596.638374,10762.880975,218.918093,substrate_grade_3,line_side_1,pretreat_type_2,
5798,test,late_run,1209.768834,750.108180,1489.455078,17648.302764,10885.025249,208.632651,substrate_grade_3,line_side_1,pretreat_type_1,
5799,fit,early_run,1008.415559,762.861580,1761.047675,17735.613639,9684.234835,213.711084,substrate_grade_2,line_side_1,,clean
5800,test,salvage_run,943.775553,688.435715,1956.891245,17786.429182,10066.271629,219.585813,substrate_grade_4,line_side_3,pretreat_type_3,
5801,fit,south_bay,829.846813,692.719811,2046.038458,18358.397259,10991.170500,232.718295,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5802,fit,late_run,941.674985,734.103652,2288.656236,18549.588861,12172.015723,210.984172,substrate_grade_1,line_side_3,pretreat_type_2,cratered
5803,fit,north_bay,843.740237,,1959.132066,18958.806526,10726.272788,215.716262,substrate_grade_4,line_side_3,pretreat_type_2,cratered
5804,fit,north_bay,1279.467167,801.379855,1715.503002,17499.620753,10216.084768,172.040761,substrate_grade_2,line_side_1,pretreat_type_1,clean
5805,fit,south_bay,981.163774,732.223100,1822.455763,18156.719492,10575.368684,224.492856,substrate_grade_2,line_side_2,,clean
5806,fit,salvage_run,1189.356970,741.482710,1617.963813,18177.946865,11015.010620,201.869876,substrate_grade_2,line_side_3,pretreat_type_1,clean
5807,test,early_run,1084.566298,702.913965,1398.762872,17696.893141,11062.945483,198.447506,substrate_grade_1,line_side_1,pretreat_type_3,
5808,test,south_bay,803.900560,672.169244,1857.230927,18092.926378,11648.935204,207.893693,substrate_grade_4,line_side_2,pretreat_type_1,
5809,fit,south_bay,840.435320,752.594341,1471.729909,18381.659593,11021.752259,205.050817,substrate_grade_4,line_side_2,,cratered
5810,fit,middle_run,704.412726,815.552894,1748.458367,17898.969397,10466.418587,215.855382,substrate_grade_4,line_side_1,pretreat_type_3,clean
5811,fit,salvage_run,964.554988,705.541452,1975.855078,,12088.079669,196.911831,substrate_grade_2,line_side_3,pretreat_type_3,clean
5812,fit,late_run,647.413568,670.145966,1913.279172,,10310.627696,215.503852,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5813,fit,north_bay,918.561841,697.963852,1891.649800,,13213.441421,191.069749,substrate_grade_4,line_side_2,pretreat_type_3,cratered
5814,fit,middle_run,961.853870,741.820918,1574.785173,17338.283536,10769.882827,226.071641,substrate_grade_3,line_side_2,,clean
5815,fit,early_run,1030.696294,660.823659,2231.113483,18146.627882,11691.458061,197.148560,substrate_grade_3,line_side_2,pretreat_type_3,cratered
5816,fit,salvage_run,834.932178,,2165.047339,18936.247527,11646.588988,209.133320,substrate_grade_4,line_side_3,pretreat_type_3,cratered
5817,validation,salvage_run,905.627749,679.463979,2149.741820,18473.644835,9790.601760,201.100207,substrate_grade_3,line_side_2,pretreat_type_2,cratered
5818,fit,salvage_run,1085.091375,695.498048,1742.929197,18331.599769,10477.908000,183.674616,substrate_grade_4,line_side_2,pretreat_type_2,cratered
5819,fit,middle_run,865.017603,764.060916,1755.208410,18363.201232,9424.832036,200.722951,substrate_grade_2,line_side_3,pretreat_type_3,clean
5820,test,salvage_run,863.728938,722.704608,1674.107865,18107.506306,9828.862781,221.749140,substrate_grade_4,line_side_2,pretreat_type_2,
5821,fit,salvage_run,799.975471,,1593.029629,18199.166880,11578.691744,190.313070,substrate_grade_4,line_side_3,,cratered
5822,test,early_run,1200.832921,764.525207,1783.101748,18699.678699,9423.969052,181.551739,substrate_grade_1,line_side_2,pretreat_type_3,
5823,fit,early_run,1026.998029,742.925040,2184.354941,18244.942979,11076.994557,205.524106,substrate_grade_4,line_side_1,pretreat_type_2,cratered
5824,validation,middle_run,974.650449,723.779167,1545.533249,17831.504992,10181.367680,227.105699,substrate_grade_1,line_side_1,pretreat_type_3,cratered
5825,fit,early_run,978.659352,726.305821,1837.901286,17771.426371,10962.193450,211.443023,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5826,test,late_run,931.855779,691.702632,1833.573292,18375.198013,11676.707099,223.226357,substrate_grade_2,line_side_1,pretreat_type_3,
